,State Name,County Name,Mean_Annual_AQI
693,Ohio,Morgan,3.427350427350427
694,Ohio,Noble,37.95238095238095
695,Ohio,Portage,37.477777777777774
696,Ohio,Preble,43.84340659340659
697,Ohio,Scioto,17.794520547945204
698,Ohio,Stark,47.06301369863014
699,Ohio,Summit,43.136986301369866
700,Ohio,Trumbull,40.28176795580111
701,Ohio,Warren,43.38055555555555
702,Ohio,Washington,41.67755102040816
703,Ohio,Wood,38.39344262295082
704,Oklahoma,Adair,37.106849315068494
705,Oklahoma,Canadian,39.03661971830986
706,Oklahoma,Carter,41.76164383561644
707,Oklahoma,Choctaw,37.68650793650794
708,Oklahoma,Cleveland,47.05205479452055
709,Oklahoma,Comanche,43.515068493150686
710,Oklahoma,Creek,37.741573033707866
711,Oklahoma,Custer,15.622881355932204
712,Oklahoma,Dewey,42.016438356164386
713,Oklahoma,Garfield,3.92463768115942
714,Oklahoma,Johnston,39.234042553191486
715,Oklahoma,Kay,40.85205479452055
716,Oklahoma,Le Flore,28.657894736842106
717,Oklahoma,Mayes,29.805479452054794
718,Oklahoma,Muskogee,12.618881118881118
719,Oklahoma,Nowata,42.03013698630137
720,Oklahoma,Oklahoma,49.11780821917808
721,Oklahoma,Osage,39.048022598870055
722,Oklahoma,Ottawa,38.22314049586777
723,Oklahoma,Pittsburg,43.087671232876716
724,Oklahoma,Sequoyah,35.75346260387812
725,Oklahoma,Tulsa,46.71506849315068
726,Oregon,Baker,27.216666666666665
727,Oregon,Benton,22.586301369863012
728,Oregon,Clackamas,29.55778894472362
729,Oregon,Columbia,24.584022038567493
730,Oregon,Coos,21.16822429906542
731,Oregon,Crook,29.50958904109589
732,Oregon,Deschutes,24.643835616438356
733,Oregon,Douglas,29.40922190201729
734,Oregon,Grant,34.59312320916906
735,Oregon,Harney,38.18131868131868
736,Oregon,Jackson,39.917808219178085
737,Oregon,Jefferson,30.02191780821918
738,Oregon,Josephine,33.652054794520545
739,Oregon,Klamath,38.14520547945205
740,Oregon,Lake,25.418732782369148
741,Oregon,Lane,43.49041095890411
742,Oregon,Linn,34.21369863013699
743,Oregon,Marion,35.235955056179776
744,Oregon,Multnomah,36.558904109589044
745,Oregon,Umatilla,36.95068493150685
746,Oregon,Union,23.75068493150685
747,Oregon,Wallowa,26.03030303030303
748,Oregon,Wasco,29.377142857142857
749,Oregon,Washington,36.443835616438356
750,Pennsylvania,Adams,42.895890410958906
751,Pennsylvania,Allegheny,58.5013698630137
752,Pennsylvania,Armstrong,38.74520547945205
753,Pennsylvania,Beaver,47.33424657534247
754,Pennsylvania,Berks,44.5972602739726
755,Pennsylvania,Blair,42.75423728813559
756,Pennsylvania,Bradford,37.80113636363637
757,Pennsylvania,Bucks,37.857142857142854
758,Pennsylvania,Cambria,40.986301369863014
759,Pennsylvania,Centre,44.632876712328766
760,Pennsylvania,Chester,44.967032967032964
761,Pennsylvania,Clearfield,33.721448467966574
762,Pennsylvania,Cumberland,41.38356164383562
763,Pennsylvania,Dauphin,43.635616438356166
764,Pennsylvania,Delaware,48.463013698630135
765,Pennsylvania,Elk,36.50140056022409
766,Pennsylvania,Erie,37.63186813186813
767,Pennsylvania,Fayette,39.53888888888889
768,Pennsylvania,Franklin,36.683284457478
769,Pennsylvania,Greene,36.16045845272206
770,Pennsylvania,Indiana,37.637362637362635
771,Pennsylvania,Lackawanna,38.082191780821915
772,Pennsylvania,Lancaster,49.36986301369863
773,Pennsylvania,Lawrence,31.526315789473685
774,Pennsylvania,Lebanon,44.044444444444444
775,Pennsylvania,Lehigh,41.53333333333333
776,Pennsylvania,Luzerne,34.58725761772853
777,Pennsylvania,Lycoming,35.97506925207756
778,Pennsylvania,Mercer,42.6958904109589
779,Pennsylvania,Monroe,35.3810888252149
780,Pennsylvania,Montgomery,38.72099447513812
781,Pennsylvania,Northampton,42.78236914600551
782,Pennsylvania,Philadelphia,47.54246575342466
783,Pennsylvania,Somerset,36.28133704735376
784,Pennsylvania,Susquehanna,26.991477272727273
785,Pennsylvania,Tioga,35.92797783933518
786,Pennsylvania,Warren,12.035616438356165
787,Pennsylvania,Washington,46.11780821917808
788,Pennsylvania,Westmoreland,38.847457627118644
789,Pennsylvania,Wyoming,34.25925925925926
790,Pennsylvania,York,41.76164383561644
791,Puerto Rico,Adjuntas,22.743589743589745
792,Puerto Rico,Bayamon,20.98032786885246
793,Puerto Rico,Caguas,16.63276836158192
794,Puerto Rico,Catano,41.422413793103445
795,Puerto Rico,Fajardo,27.6218487394958
796,Puerto Rico,Guayama,5.174107142857143
797,Puerto Rico,Guaynabo,26.185082872928177
798,Puerto Rico,Mayagnez,30.653465346534652
799,Puerto Rico,Ponce,39.23361823361823
800,Puerto Rico,San Juan,13.527075812274369
801,Rhode Island,Kent,31.544159544159545
802,Rhode Island,Providence,43.443835616438356
803,Rhode Island,Washington,32.99147727272727
804,South Carolina,Aiken,40.716981132075475
805,South Carolina,Anderson,44.17777777777778
806,South Carolina,Berkeley,38.93518518518518
807,South Carolina,Charleston,39.83943661971831
808,South Carolina,Chesterfield,39.97802197802198
809,South Carolina,Colleton,25.857142857142858
810,South Carolina,Darlington,43.141843971631204
811,South Carolina,Edgefield,40.78082191780822
812,South Carolina,Florence,32.35180055401662
813,South Carolina,Georgetown,15.543478260869565
814,South Carolina,Greenville,46.583561643835615
815,South Carolina,Horry,43.229885057471265
816,South Carolina,Lexington,33.3013698630137
817,South Carolina,Oconee,37.276712328767125
818,South Carolina,Pickens,48.39442231075697
819,South Carolina,Richland,44.0
820,South Carolina,Spartanburg,45.022408963585434
821,South Carolina,York,45.88219178082192
822,South Dakota,Brookings,43.76712328767123
823,South Dakota,Brown,23.524590163934427
824,South Dakota,Codington,27.833795013850416
825,South Dakota,Custer,39.511049723756905
826,South Dakota,Hughes,13.657303370786517
827,South Dakota,Jackson,38.345205479452055
828,South Dakota,Meade,35.863013698630134
829,South Dakota,Minnehaha,37.961643835616435
830,South Dakota,Pennington,34.54570637119114
831,South Dakota,Union,36.53021978021978
832,Tennessee,Anderson,30.487671232876714
833,Tennessee,Blount,42.276712328767125
834,Tennessee,Claiborne,36.369942196531795
835,Tennessee,Davidson,44.92328767123288
836,Tennessee,DeKalb,37.3168044077135
837,Tennessee,Dyer,27.733333333333334
838,Tennessee,Hamilton,44.556164383561644
839,Tennessee,Jefferson,43.337606837606835
840,Tennessee,Knox,41.252747252747255
841,Tennessee,Lawrence,28.263636363636362
842,Tennessee,Loudon,37.16164383561644
843,Tennessee,Madison,29.074585635359117
844,Tennessee,Maury,24.87845303867403
845,Tennessee,McMinn,30.49579831932773
846,Tennessee,Montgomery,27.900552486187845
847,Tennessee,Putnam,26.052777777777777
848,Tennessee,Roane,29.170868347338935
849,Tennessee,Sevier,45.760989010989015
850,Tennessee,Shelby,47.62191780821918
851,Tennessee,Sullivan,49.6986301369863
852,Tennessee,Sumner,39.450980392156865
853,Tennessee,Williamson,41.04081632653061
854,Tennessee,Wilson,38.63203463203463
855,Texas,Bell,42.515068493150686
856,Texas,Bexar,51.342465753424655
857,Texas,Bowie,37.62464183381089
858,Texas,Brazoria,36.3041095890411
859,Texas,Brewster,40.828729281767956
860,Texas,Cameron,45.106849315068494
861,Texas,Collin,41.63013698630137
862,Texas,Culberson,37.56666666666667
863,Texas,Dallas,49.21917808219178
864,Texas,Denton,45.8054794520548
865,Texas,Ector,31.3135593220339
866,Texas,El Paso,57.59452054794521
867,Texas,Ellis,40.97534246575343
868,Texas,Freestone,0.6862745098039216
869,Texas,Galveston,42.323287671232876
870,Texas,Gregg,36.82596685082873
871,Texas,Harris,57.84109589041096
872,Texas,Harrison,39.72802197802198
873,Texas,Hidalgo,44.583561643835615
874,Texas,Hood,37.38095238095238
875,Texas,Howard,20.08383233532934
876,Texas,Hunt,35.129120879120876
877,Texas,Hutchinson,43.598885793871865
878,Texas,Jefferson,47.00547945205479
879,Texas,Johnson,41.44034090909091
880,Texas,Kaufman,39.1013698630137
881,Texas,Kleberg,33.61267605633803
882,Texas,Lubbock,26.412121212121214
883,Texas,Maverick,29.902654867256636
884,Texas,McLennan,38.131506849315066
885,Texas,Milam,0.13313609467455623
886,Texas,Montgomery,41.59452054794521
887,Texas,Navarro,45.221917808219175
888,Texas,Nueces,43.78356164383562
889,Texas,Orange,41.701369863013696
890,Texas,Parker,39.743801652892564
891,Texas,Polk,31.88372093023256
892,Texas,Potter,27.45205479452055
893,Texas,Randall,43.35028248587571
894,Texas,Robertson,0.6363636363636364
895,Texas,Rockwall,35.10216718266254
896,Texas,Rusk,19.38268156424581
897,Texas,Smith,37.832417582417584
898,Texas,Tarrant,49.553424657534244
899,Texas,Titus,3.6494252873563218
900,Texas,Travis,46.106849315068494
901,Texas,Victoria,33.40469208211144
902,Texas,Webb,44.701369863013696
903,Utah,Box Elder,36.55494505494506
904,Utah,Cache,49.175342465753424
905,Utah,Carbon,47.12054794520548
906,Utah,Davis,47.679452054794524
907,Utah,Duchesne,52.38904109589041
908,Utah,Garfield,40.09688581314879
909,Utah,Iron,41.156164383561645
910,Utah,Salt Lake,58.12876712328767
911,Utah,San Juan,44.82044198895028
912,Utah,Tooele,45.00821917808219
913,Utah,Uintah,54.983561643835614
914,Utah,Utah,49.04657534246575
915,Utah,Washington,45.49589041095891
916,Utah,Wayne,7.6
917,Utah,Weber,45.08766233766234
918,Vermont,Bennington,35.99452054794521
919,Vermont,Chittenden,37.45753424657534
920,Vermont,Rutland,38.273972602739725
921,Vermont,Windham,9.196078431372548
922,Virgin Islands,St Croix,24.87719298245614
923,Virgin Islands,St John,19.681818181818183
924,Virgin Islands,St Thomas,32.73880597014925
925,Virginia,Albemarle,37.656028368794324
926,Virginia,Alexandria City,5.192660550458716
927,Virginia,Arlington,39.41095890410959
928,Virginia,Botetourt,5.135211267605634
929,Virginia,Bristol City,26.82051282051282
930,Virginia,Caroline,38.68200836820084
931,Virginia,Carroll,8.672131147540984
932,Virginia,Charles,31.03932584269663
933,Virginia,Chesterfield,38.285714285714285
934,Virginia,Covington City,11.510989010989011
935,Virginia,Fairfax,44.76986301369863
936,Virginia,Fauquier,36.1587982832618
937,Virginia,Frederick,37.156164383561645
938,Virginia,Giles,42.443835616438356
939,Virginia,Hampton City,37.02472527472528
940,Virginia,Hanover,41.666666666666664
941,Virginia,Henrico,37.46556473829201
942,Virginia,Hopewell City,8.824561403508772
943,Virginia,Loudoun,36.22255192878338
944,Virginia,Lynchburg City,26.25
945,Virginia,Madison,40.95303867403315
946,Virginia,Norfolk City,20.623626373626372
947,Virginia,Prince Edward,34.87150837988827
948,Virginia,Prince William,31.84065934065934
949,Virginia,Richmond City,34.828729281767956
950,Virginia,Roanoke,35.53972602739726
951,Virginia,Rockbridge,36.818897637795274
952,Virginia,Rockingham,34.66849315068493
953,Virginia,Salem City,27.652542372881356
954,Virginia,Stafford,37.36153846153846
955,Virginia,Suffolk City,40.91428571428571
956,Virginia,Virginia Beach City,27.8
957,Virginia,Winchester City,8.789473684210526
958,Virginia,Wythe,40.268595041322314
959,Washington,Adams,16.461111111111112
960,Washington,Asotin,32.226890756302524
961,Washington,Benton,36.53846153846154
962,Washington,Chelan,29.898630136986302
963,Washington,Clallam,34.95342465753425
964,Washington,Clark,34.08791208791209
965,Washington,Columbia,21.386301369863013
966,Washington,Cowlitz,22.519444444444446
967,Washington,Franklin,20.51051051051051
968,Washington,Garfield,19.87150837988827
969,Washington,Grant,23.216438356164385
970,Washington,Grays Harbor,22.048295454545453
971,Washington,Jefferson,21.482191780821918
972,Washington,King,42.178082191780824
973,Washington,Kitsap,20.455882352941178
974,Washington,Kittitas,28.41917808219178
975,Washington,Klickitat,24.816438356164383
976,Washington,Lewis,24.328767123287673
977,Washington,Mason,24.59556786703601
978,Washington,Okanogan,35.74246575342466
979,Washington,Pierce,43.23287671232877
980,Washington,San Juan,16.5625
981,Washington,Skagit,24.81917808219178
982,Washington,Snohomish,34.675824175824175
983,Washington,Spokane,38.652054794520545
984,Washington,Stevens,34.59452054794521
985,Washington,Thurston,31.610958904109587
986,Washington,Walla Walla,25.446575342465753
987,Washington,Whatcom,39.06849315068493
988,Washington,Whitman,21.246575342465754
989,Washington,Yakima,44.013698630136986
990,West Virginia,Berkeley,39.201438848920866
991,West Virginia,Brooke,29.14246575342466
992,West Virginia,Cabell,37.69090909090909
993,West Virginia,Gilmer,32.270833333333336
994,West Virginia,Greenbrier,41.34710743801653
995,West Virginia,Hancock,32.73150684931507
996,West Virginia,Harrison,30.063063063063062
997,West Virginia,Kanawha,38.827397260273976
998,West Virginia,Marion,31.303030303030305
999,West Virginia,Marshall,15.6045197740113
1000,West Virginia,Mason,8.302777777777777
1001,West Virginia,Mineral,11.034883720930232
1002,West Virginia,Monongalia,30.51098901098901
1003,West Virginia,Ohio,40.63250883392226
1004,West Virginia,Tucker,35.861111111111114
1005,West Virginia,Wood,31.233516483516482
1006,Wisconsin,Ashland,34.93131868131868
1007,Wisconsin,Brown,35.31232876712329
1008,Wisconsin,Columbia,36.640625
1009,Wisconsin,Dane,40.20821917808219
1010,Wisconsin,Dodge,41.367123287671234
1011,Wisconsin,Door,36.09950248756219
1012,Wisconsin,Eau Claire,36.44077134986226
1013,Wisconsin,Fond du Lac,36.35643564356435
1014,Wisconsin,Forest,35.925619834710744
1015,Wisconsin,Grant,33.131506849315066
1016,Wisconsin,Jefferson,38.275862068965516
1017,Wisconsin,Kenosha,42.12328767123287
1018,Wisconsin,Kewaunee,36.4
1019,Wisconsin,La Crosse,37.35342465753425
1020,Wisconsin,Manitowoc,37.039603960396036
1021,Wisconsin,Marathon,35.28780487804878
1022,Wisconsin,Milwaukee,43.81643835616438
1023,Wisconsin,Oneida,2.663013698630137
1024,Wisconsin,Outagamie,38.084931506849315
1025,Wisconsin,Ozaukee,38.10192837465565
1026,Wisconsin,Racine,41.78817733990148
1027,Wisconsin,Rock,38.67487684729064
1028,Wisconsin,Sauk,36.46849315068493
1029,Wisconsin,Sheboygan,40.800970873786405
1030,Wisconsin,Taylor,37.136986301369866
1031,Wisconsin,Vilas,28.441988950276244
1032,Wisconsin,Walworth,38.65365853658537
1033,Wisconsin,Waukesha,41.25479452054795
1034,Wyoming,Albany,48.93424657534246
1035,Wyoming,Big Horn,35.92696629213483
1036,Wyoming,Campbell,41.23561643835617
1037,Wyoming,Carbon,43.00821917808219
1038,Wyoming,Converse,41.85205479452055
1039,Wyoming,Fremont,47.98082191780822
1040,Wyoming,Johnson,39.357142857142854
1041,Wyoming,Laramie,43.45479452054794
1042,Wyoming,Lincoln,14.386301369863014
1043,Wyoming,Natrona,42.15384615384615
1044,Wyoming,Park,35.74013157894737
1045,Wyoming,Platte,18.4
1046,Wyoming,Sheridan,38.93150684931507
1047,Wyoming,Sublette,51.45205479452055
1048,Wyoming,Sweetwater,48.56438356164384
1049,Wyoming,Teton,43.8986301369863
1050,Wyoming,Uinta,44.57808219178082
1051,Wyoming,Weston,40.013698630136986
