,State Name,County Name,Mean_Annual_AQI,Month,Day
262,Illinois,Tazewell,4.2988505747126435,4.0,15.137931034482758
263,Illinois,Wabash,4.717391304347826,4.0,15.83695652173913
264,Illinois,Will,43.98913043478261,4.0,15.83695652173913
265,Illinois,Winnebago,45.33695652173913,4.0,15.83695652173913
266,Indiana,Allen,45.641304347826086,4.0,15.83695652173913
267,Indiana,Bartholomew,42.858695652173914,4.0,15.83695652173913
268,Indiana,Boone,40.16483516483517,4.010989010989011,15.791208791208792
269,Indiana,Brown,42.04347826086956,4.0,15.83695652173913
270,Indiana,Carroll,41.2967032967033,4.010989010989011,15.912087912087912
271,Indiana,Clark,42.130434782608695,4.0,15.83695652173913
272,Indiana,Daviess,2.0217391304347827,4.0,15.83695652173913
273,Indiana,Delaware,36.95505617977528,4.033707865168539,15.752808988764045
274,Indiana,Dubois,30.580645161290324,3.967741935483871,16.322580645161292
275,Indiana,Elkhart,40.608695652173914,4.0,15.83695652173913
276,Indiana,Floyd,39.58695652173913,4.0,15.83695652173913
277,Indiana,Gibson,9.967391304347826,4.0,15.83695652173913
278,Indiana,Greene,42.388888888888886,3.977777777777778,16.155555555555555
279,Indiana,Hamilton,43.0,4.0,15.83695652173913
280,Indiana,Hendricks,39.27472527472528,3.989010989010989,15.714285714285714
281,Indiana,Henry,26.193548387096776,3.967741935483871,16.322580645161292
282,Indiana,Howard,42.53260869565217,4.0,15.83695652173913
283,Indiana,Huntington,35.91304347826087,4.0,15.83695652173913
284,Indiana,Jackson,37.13186813186813,3.989010989010989,15.934065934065934
285,Indiana,Knox,42.63333333333333,4.022222222222222,15.577777777777778
286,Indiana,LaPorte,42.07608695652174,4.0,15.83695652173913
287,Indiana,Lake,47.02173913043478,4.0,15.83695652173913
288,Indiana,Madison,43.19565217391305,4.0,15.83695652173913
289,Indiana,Marion,51.03260869565217,4.0,15.83695652173913
290,Indiana,Monroe,21.921348314606742,4.033707865168539,15.730337078651685
291,Indiana,Morgan,41.880434782608695,4.0,15.83695652173913
292,Indiana,Perry,42.71111111111111,3.977777777777778,15.688888888888888
293,Indiana,Pike,2.116279069767442,4.0,15.476744186046512
294,Indiana,Porter,44.19565217391305,4.0,15.83695652173913
295,Indiana,Posey,42.02173913043478,4.0,15.83695652173913
296,Indiana,Shelby,40.51086956521739,4.0,15.83695652173913
297,Indiana,Spencer,29.20689655172414,3.9310344827586206,14.931034482758621
298,Indiana,St. Joseph,44.358695652173914,4.0,15.83695652173913
299,Indiana,Sullivan,29.870967741935484,3.967741935483871,16.322580645161292
300,Indiana,Tippecanoe,30.011363636363637,4.045454545454546,15.988636363636363
301,Indiana,Vanderburgh,42.891304347826086,4.0,15.83695652173913
302,Indiana,Vigo,45.55434782608695,4.0,15.83695652173913
303,Indiana,Wabash,42.81111111111111,4.0,15.555555555555555
304,Indiana,Warrick,42.07608695652174,4.0,15.83695652173913
305,Indiana,Whitley,27.96629213483146,4.033707865168539,15.955056179775282
306,Iowa,Black Hawk,33.16304347826087,4.0,15.83695652173913
307,Iowa,Bremer,40.71111111111111,4.022222222222222,16.11111111111111
308,Iowa,Cerro Gordo,13.387096774193548,3.967741935483871,16.322580645161292
309,Iowa,Clinton,42.108695652173914,4.0,15.83695652173913
310,Iowa,Harrison,42.125,3.9545454545454546,15.443181818181818
311,Iowa,Johnson,35.641304347826086,4.0,15.83695652173913
312,Iowa,Lee,29.322580645161292,3.967741935483871,16.322580645161292
313,Iowa,Linn,41.01086956521739,4.0,15.83695652173913
314,Iowa,Montgomery,42.26086956521739,4.0,15.83695652173913
315,Iowa,Muscatine,29.282608695652176,4.0,15.83695652173913
316,Iowa,Palo Alto,43.93478260869565,4.0,15.83695652173913
317,Iowa,Polk,43.73913043478261,4.0,15.83695652173913
318,Iowa,Pottawattamie,26.9,3.966666666666667,16.766666666666666
319,Iowa,Scott,47.141304347826086,4.0,15.83695652173913
320,Iowa,Van Buren,42.36666666666667,4.0,15.555555555555555
321,Iowa,Woodbury,29.133333333333333,3.966666666666667,16.466666666666665
322,Kansas,Chase,27.548387096774192,3.967741935483871,16.322580645161292
323,Kansas,Ford,15.767441860465116,3.558139534883721,18.41860465116279
324,Kansas,Johnson,40.83695652173913,4.0,15.83695652173913
325,Kansas,Leavenworth,39.66304347826087,4.0,15.83695652173913
326,Kansas,Neosho,46.5,4.0,15.83695652173913
327,Kansas,Sedgwick,43.04347826086956,4.0,15.83695652173913
328,Kansas,Shawnee,44.19565217391305,4.0,15.83695652173913
329,Kansas,Sherman,10.694117647058823,4.0,15.988235294117647
330,Kansas,Sumner,40.93478260869565,4.0,15.83695652173913
331,Kansas,Trego,39.75,4.0,15.83695652173913
332,Kansas,Wyandotte,41.72826086956522,4.0,15.83695652173913
333,Kentucky,Bell,43.30769230769231,3.989010989010989,15.868131868131869
334,Kentucky,Boone,38.63333333333333,3.977777777777778,15.9
335,Kentucky,Boyd,43.90217391304348,4.0,15.83695652173913
336,Kentucky,Bullitt,40.48888888888889,4.0,15.7
337,Kentucky,Campbell,40.96666666666667,4.022222222222222,15.866666666666667
338,Kentucky,Carter,40.82608695652174,4.0,15.83695652173913
339,Kentucky,Christian,40.67391304347826,4.0,15.83695652173913
340,Kentucky,Daviess,45.31521739130435,4.0,15.83695652173913
341,Kentucky,Edmonson,45.58695652173913,4.0,15.83695652173913
342,Kentucky,Fayette,43.26086956521739,4.0,15.83695652173913
343,Kentucky,Greenup,38.22826086956522,4.0,15.83695652173913
344,Kentucky,Hancock,41.81521739130435,4.0,15.83695652173913
345,Kentucky,Hardin,42.78888888888889,4.022222222222222,15.6
346,Kentucky,Henderson,11.021739130434783,4.0,15.83695652173913
347,Kentucky,Jefferson,49.48913043478261,4.0,15.83695652173913
348,Kentucky,Jessamine,41.17391304347826,4.0,15.83695652173913
349,Kentucky,Livingston,42.24175824175824,3.989010989010989,15.692307692307692
350,Kentucky,McCracken,45.869565217391305,4.0,15.83695652173913
351,Kentucky,Morgan,42.7752808988764,3.966292134831461,15.696629213483146
352,Kentucky,Oldham,40.56521739130435,4.0,15.83695652173913
353,Kentucky,Perry,45.42391304347826,4.0,15.83695652173913
354,Kentucky,Pike,41.8021978021978,3.989010989010989,15.89010989010989
355,Kentucky,Pulaski,41.62637362637363,3.989010989010989,15.835164835164836
356,Kentucky,Simpson,40.73913043478261,4.0,15.83695652173913
357,Kentucky,Trigg,43.68478260869565,4.0,15.83695652173913
358,Kentucky,Warren,42.90217391304348,4.0,15.83695652173913
359,Kentucky,Washington,43.25,4.0,15.83695652173913
360,Louisiana,Ascension,43.05494505494506,4.0,15.758241758241759
361,Louisiana,Bossier,40.23913043478261,4.0,15.83695652173913
362,Louisiana,Caddo,42.37078651685393,3.9887640449438204,15.775280898876405
363,Louisiana,Calcasieu,49.51086956521739,4.0,15.83695652173913
364,Louisiana,East Baton Rouge,49.26086956521739,4.0,15.83695652173913
365,Louisiana,Iberville,44.51086956521739,4.0,15.83695652173913
366,Louisiana,Jefferson,43.57608695652174,4.0,15.83695652173913
367,Louisiana,Lafayette,45.19565217391305,4.0,15.83695652173913
368,Louisiana,Lafourche,46.130434782608695,4.0,15.83695652173913
369,Louisiana,Livingston,47.01086956521739,4.0,15.83695652173913
370,Louisiana,Orleans,28.91304347826087,4.0,15.83695652173913
371,Louisiana,Ouachita,41.16304347826087,4.0,15.83695652173913
372,Louisiana,Pointe Coupee,46.64772727272727,4.045454545454546,15.215909090909092
373,Louisiana,Rapides,32.2,3.966666666666667,16.566666666666666
374,Louisiana,St. Bernard,48.48913043478261,4.0,15.83695652173913
375,Louisiana,St. Charles,5.25,4.0,15.83695652173913
376,Louisiana,St. James,35.94565217391305,4.0,15.83695652173913
377,Louisiana,St. John the Baptist,40.05434782608695,4.0,15.83695652173913
378,Louisiana,St. Martin,39.84782608695652,4.0,15.83695652173913
379,Louisiana,St. Tammany,42.630434782608695,4.0,15.83695652173913
380,Louisiana,Tangipahoa,30.032258064516128,4.0,15.451612903225806
381,Louisiana,Terrebonne,28.741935483870968,3.967741935483871,16.387096774193548
382,Louisiana,West Baton Rouge,45.20652173913044,4.0,15.83695652173913
383,Maine,Androscoggin,38.25,4.0,15.83695652173913
384,Maine,Aroostook,41.358695652173914,4.0,15.83695652173913
385,Maine,Cumberland,41.96739130434783,4.0,15.83695652173913
386,Maine,Hancock,43.66304347826087,4.0,15.83695652173913
387,Maine,Kennebec,40.31521739130435,4.0,15.83695652173913
388,Maine,Knox,40.36666666666667,3.977777777777778,15.955555555555556
389,Maine,Oxford,35.77173913043478,4.0,15.83695652173913
390,Maine,Penobscot,40.45652173913044,4.0,15.83695652173913
391,Maine,Washington,41.5,4.0,15.83695652173913
392,Maine,York,41.94565217391305,4.0,15.83695652173913
393,Maryland,Allegany,31.967391304347824,4.0,15.83695652173913
394,Maryland,Anne Arundel,46.77173913043478,4.0,15.83695652173913
395,Maryland,Baltimore,45.91304347826087,4.0,15.83695652173913
396,Maryland,Baltimore (City),42.73913043478261,4.0,15.83695652173913
397,Maryland,Calvert,41.51111111111111,4.0,15.822222222222223
398,Maryland,Carroll,43.362637362637365,4.0,15.835164835164836
399,Maryland,Cecil,44.5,4.0,15.83695652173913
400,Maryland,Charles,42.42465753424658,3.767123287671233,15.219178082191782
401,Maryland,Dorchester,45.891304347826086,4.0,15.83695652173913
402,Maryland,Frederick,43.22826086956522,4.0,15.83695652173913
403,Maryland,Garrett,44.69565217391305,4.0,15.83695652173913
404,Maryland,Harford,46.83695652173913,4.0,15.83695652173913
405,Maryland,Howard,28.706521739130434,4.0,15.83695652173913
406,Maryland,Kent,44.55434782608695,4.0,15.83695652173913
407,Maryland,Montgomery,42.54347826086956,4.0,15.83695652173913
408,Maryland,Prince George's,45.32608695652174,4.0,15.83695652173913
409,Maryland,Washington,42.46739130434783,4.0,15.83695652173913
410,Massachusetts,Barnstable,40.78651685393258,4.033707865168539,16.258426966292134
411,Massachusetts,Berkshire,40.90217391304348,4.0,15.83695652173913
412,Massachusetts,Bristol,42.45652173913044,4.0,15.83695652173913
413,Massachusetts,Dukes,40.853658536585364,3.8780487804878048,16.121951219512194
414,Massachusetts,Essex,41.15217391304348,4.0,15.83695652173913
415,Massachusetts,Franklin,39.96739130434783,4.0,15.83695652173913
416,Massachusetts,Hampden,42.21739130434783,4.0,15.83695652173913
417,Massachusetts,Hampshire,41.16304347826087,4.0,15.83695652173913
418,Massachusetts,Middlesex,40.630434782608695,4.0,15.83695652173913
419,Massachusetts,Norfolk,37.36666666666667,3.977777777777778,16.155555555555555
420,Massachusetts,Plymouth,40.81521739130435,4.0,15.83695652173913
421,Massachusetts,Suffolk,39.83695652173913,4.0,15.83695652173913
422,Massachusetts,Worcester,42.95652173913044,4.0,15.83695652173913
423,Michigan,Allegan,40.95652173913044,4.0,15.83695652173913
424,Michigan,Bay,26.571428571428573,4.0,15.901098901098901
