,State Name,County Name,Arithmetic Mean,AQI
284,Rhode Island,Providence,0.02563548387096775,30.838709677419356
285,South Carolina,Aiken,0.029713796296296304,32.44444444444444
286,South Carolina,Anderson,0.028543641025641022,32.91025641025641
287,South Carolina,Berkeley,0.030812400000000007,34.9
288,South Carolina,Charleston,0.032038549450549444,35.142857142857146
289,South Carolina,Chesterfield,0.03194502222222223,33.8
290,South Carolina,Darlington,0.028853043478260867,33.20289855072464
291,South Carolina,Edgefield,0.029117977777777786,32.333333333333336
292,South Carolina,Greenville,0.028611483516483523,33.21978021978022
293,South Carolina,Horry,0.031946645833333336,35.4375
294,South Carolina,Richland,0.027315690721649497,31.283505154639176
295,South Carolina,Spartanburg,0.026691053571428567,31.553571428571427
296,South Carolina,York,0.028650261538461542,31.96923076923077
297,Tennessee,Blount,0.03441303124999999,34.671875
298,Tennessee,Claiborne,0.027106633333333338,30.95
299,Tennessee,DeKalb,0.030189537037037025,31.38888888888889
300,Tennessee,Hamilton,0.030972703125,32.984375
301,Tennessee,Knox,0.026184374999999996,29.46875
302,Tennessee,Sevier,0.03680981666666667,37.266666666666666
303,Texas,Bell,0.024116606557377046,28.524590163934427
304,Texas,Bexar,0.025053879518072288,30.903614457831324
305,Texas,Brazoria,0.019872,32.0
306,Texas,Brewster,0.03595223333333333,35.38333333333333
307,Texas,Cameron,0.02599325806451613,29.419354838709676
308,Texas,Collin,0.022420645161290324,26.741935483870968
309,Texas,Dallas,0.01856306451612903,23.661290322580644
310,Texas,Denton,0.023248919354838707,27.967741935483872
311,Texas,El Paso,0.021743247252747247,30.324175824175825
312,Texas,Ellis,0.022857016393442627,27.19672131147541
313,Texas,Gregg,0.02431513559322034,28.033898305084747
314,Texas,Harrison,0.022961516666666668,28.65
315,Texas,Hidalgo,0.02534493548387097,29.0
316,Texas,Hood,0.022343870967741937,27.06451612903226
317,Texas,Hunt,0.021636451612903226,26.903225806451612
318,Texas,Jefferson,0.023600214876033053,28.239669421487605
319,Texas,Johnson,0.025664451612903233,29.483870967741936
320,Texas,Kaufman,0.02454632258064516,27.516129032258064
321,Texas,McLennan,0.02354754838709677,28.29032258064516
