,sysname,sysname_alt,sum_min,num_trip,day,month,year
2541,Capital Bikeshare,"Washington, DC Metro",161216,11260,23,5,2019
2542,Capital Bikeshare,"Washington, DC Metro",200938,12408,24,5,2019
2543,Capital Bikeshare,"Washington, DC Metro",259707,11506,25,5,2019
2544,Capital Bikeshare,"Washington, DC Metro",249160,10871,26,5,2019
2545,Capital Bikeshare,"Washington, DC Metro",244811,10947,27,5,2019
2546,Capital Bikeshare,"Washington, DC Metro",143502,9928,28,5,2019
2547,Capital Bikeshare,"Washington, DC Metro",169374,11901,29,5,2019
2548,Capital Bikeshare,"Washington, DC Metro",144909,10431,30,5,2019
2549,Capital Bikeshare,"Washington, DC Metro",197136,12652,31,5,2019
2550,Capital Bikeshare,"Washington, DC Metro",243612,11988,1,6,2019
2551,Capital Bikeshare,"Washington, DC Metro",189974,9708,2,6,2019
2552,Capital Bikeshare,"Washington, DC Metro",197660,12631,3,6,2019
2553,Capital Bikeshare,"Washington, DC Metro",207830,13481,4,6,2019
2554,Capital Bikeshare,"Washington, DC Metro",175096,12265,5,6,2019
2555,Capital Bikeshare,"Washington, DC Metro",182403,12508,6,6,2019
2556,Capital Bikeshare,"Washington, DC Metro",207205,13332,7,6,2019
2557,Capital Bikeshare,"Washington, DC Metro",277958,13417,8,6,2019
2558,Capital Bikeshare,"Washington, DC Metro",103303,6198,9,6,2019
2559,Capital Bikeshare,"Washington, DC Metro",115354,8272,10,6,2019
2560,Capital Bikeshare,"Washington, DC Metro",196373,12860,11,6,2019
2561,Capital Bikeshare,"Washington, DC Metro",186606,12482,12,6,2019
2562,Capital Bikeshare,"Washington, DC Metro",124553,9367,13,6,2019
2563,Capital Bikeshare,"Washington, DC Metro",213706,13474,14,6,2019
2564,Capital Bikeshare,"Washington, DC Metro",263187,12570,15,6,2019
2565,Capital Bikeshare,"Washington, DC Metro",198222,10197,16,6,2019
2566,Capital Bikeshare,"Washington, DC Metro",142639,9912,17,6,2019
2567,Capital Bikeshare,"Washington, DC Metro",134569,9530,18,6,2019
2568,Capital Bikeshare,"Washington, DC Metro",176648,12108,19,6,2019
2569,Capital Bikeshare,"Washington, DC Metro",162484,11283,20,6,2019
2570,Capital Bikeshare,"Washington, DC Metro",217683,13240,21,6,2019
2571,Capital Bikeshare,"Washington, DC Metro",283319,13421,22,6,2019
2572,Capital Bikeshare,"Washington, DC Metro",242460,11854,23,6,2019
2573,Capital Bikeshare,"Washington, DC Metro",163797,10838,24,6,2019
2574,Capital Bikeshare,"Washington, DC Metro",184308,12219,25,6,2019
2575,Capital Bikeshare,"Washington, DC Metro",185851,12460,26,6,2019
2576,Capital Bikeshare,"Washington, DC Metro",155670,11160,27,6,2019
2577,Capital Bikeshare,"Washington, DC Metro",184817,11801,28,6,2019
2578,Capital Bikeshare,"Washington, DC Metro",199271,10672,29,6,2019
2579,Capital Bikeshare,"Washington, DC Metro",208164,10368,30,6,2019
2580,Capital Bikeshare,"Washington, DC Metro",192889,12265,1,7,2019
2581,Capital Bikeshare,"Washington, DC Metro",153603,10665,2,7,2019
2582,Capital Bikeshare,"Washington, DC Metro",200806,12401,3,7,2019
2583,Capital Bikeshare,"Washington, DC Metro",218105,10088,4,7,2019
2584,Capital Bikeshare,"Washington, DC Metro",250173,11814,5,7,2019
2585,Capital Bikeshare,"Washington, DC Metro",207889,9960,6,7,2019
2586,Capital Bikeshare,"Washington, DC Metro",196127,9830,7,7,2019
2587,Capital Bikeshare,"Washington, DC Metro",122746,8360,8,7,2019
2588,Capital Bikeshare,"Washington, DC Metro",194375,12861,9,7,2019
2589,Capital Bikeshare,"Washington, DC Metro",185545,12500,10,7,2019
2590,Capital Bikeshare,"Washington, DC Metro",116952,8619,11,7,2019
2591,Capital Bikeshare,"Washington, DC Metro",216593,13116,12,7,2019
2592,Capital Bikeshare,"Washington, DC Metro",258665,12634,13,7,2019
2593,Capital Bikeshare,"Washington, DC Metro",209957,10755,14,7,2019
2594,Capital Bikeshare,"Washington, DC Metro",189310,12122,15,7,2019
2595,Capital Bikeshare,"Washington, DC Metro",180480,12004,16,7,2019
2596,Capital Bikeshare,"Washington, DC Metro",142533,10218,17,7,2019
2597,Capital Bikeshare,"Washington, DC Metro",182912,12390,18,7,2019
2598,Capital Bikeshare,"Washington, DC Metro",180548,11896,19,7,2019
2599,Capital Bikeshare,"Washington, DC Metro",190674,10227,20,7,2019
2600,Capital Bikeshare,"Washington, DC Metro",142007,8062,21,7,2019
2601,Capital Bikeshare,"Washington, DC Metro",152488,10573,22,7,2019
2602,Capital Bikeshare,"Washington, DC Metro",138194,9641,23,7,2019
2603,Capital Bikeshare,"Washington, DC Metro",186705,12254,24,7,2019
2604,Capital Bikeshare,"Washington, DC Metro",200560,13210,25,7,2019
2605,Capital Bikeshare,"Washington, DC Metro",216480,13349,26,7,2019
2606,Capital Bikeshare,"Washington, DC Metro",261906,12763,27,7,2019
2607,Capital Bikeshare,"Washington, DC Metro",218065,10893,28,7,2019
2608,Capital Bikeshare,"Washington, DC Metro",178285,12035,29,7,2019
2609,Capital Bikeshare,"Washington, DC Metro",176630,12302,30,7,2019
2610,Capital Bikeshare,"Washington, DC Metro",174575,12056,31,7,2019
2611,Capital Bikeshare,"Washington, DC Metro",187507,12691,1,8,2019
2612,Capital Bikeshare,"Washington, DC Metro",188219,12119,2,8,2019
2613,Capital Bikeshare,"Washington, DC Metro",226166,11622,3,8,2019
2614,Capital Bikeshare,"Washington, DC Metro",217050,11198,4,8,2019
2615,Capital Bikeshare,"Washington, DC Metro",176931,11828,5,8,2019
2616,Capital Bikeshare,"Washington, DC Metro",176357,11970,6,8,2019
2617,Capital Bikeshare,"Washington, DC Metro",163178,11267,7,8,2019
2618,Capital Bikeshare,"Washington, DC Metro",185100,12665,8,8,2019
2619,Capital Bikeshare,"Washington, DC Metro",198962,12769,9,8,2019
2620,Capital Bikeshare,"Washington, DC Metro",257342,12444,10,8,2019
2621,Capital Bikeshare,"Washington, DC Metro",233448,11696,11,8,2019
2622,Capital Bikeshare,"Washington, DC Metro",185589,11880,12,8,2019
2623,Capital Bikeshare,"Washington, DC Metro",155161,11232,13,8,2019
2624,Capital Bikeshare,"Washington, DC Metro",179347,12224,14,8,2019
2625,Capital Bikeshare,"Washington, DC Metro",154673,10876,15,8,2019
2626,Capital Bikeshare,"Washington, DC Metro",186012,12171,16,8,2019
2627,Capital Bikeshare,"Washington, DC Metro",213608,10758,17,8,2019
2628,Capital Bikeshare,"Washington, DC Metro",167338,9466,18,8,2019
2629,Capital Bikeshare,"Washington, DC Metro",148256,10487,19,8,2019
2630,Capital Bikeshare,"Washington, DC Metro",112593,8828,20,8,2019
2631,Capital Bikeshare,"Washington, DC Metro",166734,11591,21,8,2019
2632,Capital Bikeshare,"Washington, DC Metro",163155,11647,22,8,2019
2633,Capital Bikeshare,"Washington, DC Metro",108720,8130,23,8,2019
2634,Capital Bikeshare,"Washington, DC Metro",244586,12268,24,8,2019
2635,Capital Bikeshare,"Washington, DC Metro",222397,11380,25,8,2019
2636,Capital Bikeshare,"Washington, DC Metro",166430,11631,26,8,2019
2637,Capital Bikeshare,"Washington, DC Metro",169092,12148,27,8,2019
2638,Capital Bikeshare,"Washington, DC Metro",150045,11305,28,8,2019
2639,Capital Bikeshare,"Washington, DC Metro",181777,12606,29,8,2019
2640,Capital Bikeshare,"Washington, DC Metro",179977,11958,30,8,2019
2641,Capital Bikeshare,"Washington, DC Metro",232705,11023,31,8,2019
2642,Capital Bikeshare,"Washington, DC Metro",260292,11741,1,9,2019
2643,Capital Bikeshare,"Washington, DC Metro",171956,8993,2,9,2019
2644,Capital Bikeshare,"Washington, DC Metro",165322,11806,3,9,2019
2645,Capital Bikeshare,"Washington, DC Metro",157742,11672,4,9,2019
2646,Capital Bikeshare,"Washington, DC Metro",169903,12468,5,9,2019
2647,Capital Bikeshare,"Washington, DC Metro",174477,12375,6,9,2019
2648,Capital Bikeshare,"Washington, DC Metro",230077,12287,7,9,2019
2649,Capital Bikeshare,"Washington, DC Metro",191652,10657,8,9,2019
2650,Capital Bikeshare,"Washington, DC Metro",161344,11824,9,9,2019
2651,Capital Bikeshare,"Washington, DC Metro",170464,12479,10,9,2019
2652,Capital Bikeshare,"Washington, DC Metro",148694,11386,11,9,2019
2653,Capital Bikeshare,"Washington, DC Metro",156334,11813,12,9,2019
2654,Capital Bikeshare,"Washington, DC Metro",175834,12354,13,9,2019
2655,Capital Bikeshare,"Washington, DC Metro",217102,11763,14,9,2019
2656,Capital Bikeshare,"Washington, DC Metro",193657,10823,15,9,2019
2657,Capital Bikeshare,"Washington, DC Metro",160535,11656,16,9,2019
2658,Capital Bikeshare,"Washington, DC Metro",169820,12286,17,9,2019
2659,Capital Bikeshare,"Washington, DC Metro",179543,12805,18,9,2019
2660,Capital Bikeshare,"Washington, DC Metro",183267,13217,19,9,2019
2661,Capital Bikeshare,"Washington, DC Metro",201636,13704,20,9,2019
2662,Capital Bikeshare,"Washington, DC Metro",247903,12983,21,9,2019
2663,Capital Bikeshare,"Washington, DC Metro",192650,10958,22,9,2019
2664,Capital Bikeshare,"Washington, DC Metro",157465,11515,23,9,2019
2665,Capital Bikeshare,"Washington, DC Metro",180879,13021,24,9,2019
2666,Capital Bikeshare,"Washington, DC Metro",173836,12872,25,9,2019
2667,Capital Bikeshare,"Washington, DC Metro",174501,12896,26,9,2019
2668,Capital Bikeshare,"Washington, DC Metro",190360,13024,27,9,2019
2669,Capital Bikeshare,"Washington, DC Metro",204494,11616,28,9,2019
2670,Capital Bikeshare,"Washington, DC Metro",186067,10526,29,9,2019
2671,Capital Bikeshare,"Washington, DC Metro",118343,9445,30,9,2019
2672,Capital Bikeshare,"Washington, DC Metro",556,21,1,10,2019
2673,Capital Bikeshare,"Washington, DC Metro",68244,4070,1,1,2020
2674,Capital Bikeshare,"Washington, DC Metro",94680,6914,2,1,2020
2675,Capital Bikeshare,"Washington, DC Metro",60879,5035,3,1,2020
2676,Capital Bikeshare,"Washington, DC Metro",53368,3947,4,1,2020
2677,Capital Bikeshare,"Washington, DC Metro",46077,3861,5,1,2020
2678,Capital Bikeshare,"Washington, DC Metro",87475,7283,6,1,2020
2679,Capital Bikeshare,"Washington, DC Metro",55343,5083,7,1,2020
2680,Capital Bikeshare,"Washington, DC Metro",74890,6597,8,1,2020
2681,Capital Bikeshare,"Washington, DC Metro",71342,6542,9,1,2020
2682,Capital Bikeshare,"Washington, DC Metro",86335,7413,10,1,2020
2683,Capital Bikeshare,"Washington, DC Metro",147917,8362,11,1,2020
2684,Capital Bikeshare,"Washington, DC Metro",152849,8264,12,1,2020
2685,Capital Bikeshare,"Washington, DC Metro",99236,8155,13,1,2020
2686,Capital Bikeshare,"Washington, DC Metro",73527,6550,14,1,2020
2687,Capital Bikeshare,"Washington, DC Metro",116444,9250,15,1,2020
2688,Capital Bikeshare,"Washington, DC Metro",86303,7669,16,1,2020
2689,Capital Bikeshare,"Washington, DC Metro",70300,6276,17,1,2020
2690,Capital Bikeshare,"Washington, DC Metro",25556,2275,18,1,2020
2691,Capital Bikeshare,"Washington, DC Metro",50916,3922,19,1,2020
2692,Capital Bikeshare,"Washington, DC Metro",40008,3533,20,1,2020
2693,Capital Bikeshare,"Washington, DC Metro",62733,5986,21,1,2020
2694,Capital Bikeshare,"Washington, DC Metro",71811,6791,22,1,2020
2695,Capital Bikeshare,"Washington, DC Metro",84993,7270,23,1,2020
2696,Capital Bikeshare,"Washington, DC Metro",95628,7878,24,1,2020
2697,Capital Bikeshare,"Washington, DC Metro",67065,5023,25,1,2020
2698,Capital Bikeshare,"Washington, DC Metro",71567,5237,26,1,2020
2699,Capital Bikeshare,"Washington, DC Metro",80447,7174,27,1,2020
2700,Capital Bikeshare,"Washington, DC Metro",83775,7550,28,1,2020
2701,Capital Bikeshare,"Washington, DC Metro",87244,7869,29,1,2020
2702,Capital Bikeshare,"Washington, DC Metro",82851,7370,30,1,2020
2703,Capital Bikeshare,"Washington, DC Metro",79073,6968,31,1,2020
2704,Capital Bikeshare,"Washington, DC Metro",80990,5704,1,2,2020
2705,Capital Bikeshare,"Washington, DC Metro",72051,5272,2,2,2020
2706,Capital Bikeshare,"Washington, DC Metro",108497,8713,3,2,2020
2707,Capital Bikeshare,"Washington, DC Metro",97371,8177,4,2,2020
2708,Capital Bikeshare,"Washington, DC Metro",74077,6873,5,2,2020
2709,Capital Bikeshare,"Washington, DC Metro",45556,4255,6,2,2020
2710,Capital Bikeshare,"Washington, DC Metro",55882,5195,7,2,2020
2711,Capital Bikeshare,"Washington, DC Metro",77563,5576,8,2,2020
2712,Capital Bikeshare,"Washington, DC Metro",89937,5829,9,2,2020
2713,Capital Bikeshare,"Washington, DC Metro",33873,3271,10,2,2020
2714,Capital Bikeshare,"Washington, DC Metro",66296,5900,11,2,2020
2715,Capital Bikeshare,"Washington, DC Metro",72365,6700,12,2,2020
2716,Capital Bikeshare,"Washington, DC Metro",58343,5245,13,2,2020
2717,Capital Bikeshare,"Washington, DC Metro",63233,5903,14,2,2020
2718,Capital Bikeshare,"Washington, DC Metro",49051,3764,15,2,2020
2719,Capital Bikeshare,"Washington, DC Metro",83789,5028,16,2,2020
2720,Capital Bikeshare,"Washington, DC Metro",94141,6062,17,2,2020
2721,Capital Bikeshare,"Washington, DC Metro",91950,7766,18,2,2020
2722,Capital Bikeshare,"Washington, DC Metro",87570,7658,19,2,2020
2723,Capital Bikeshare,"Washington, DC Metro",77134,6826,20,2,2020
2724,Capital Bikeshare,"Washington, DC Metro",67238,5857,21,2,2020
2725,Capital Bikeshare,"Washington, DC Metro",107353,6569,22,2,2020
2726,Capital Bikeshare,"Washington, DC Metro",122449,6983,23,2,2020
2727,Capital Bikeshare,"Washington, DC Metro",97809,7702,24,2,2020
2728,Capital Bikeshare,"Washington, DC Metro",65912,5739,25,2,2020
2729,Capital Bikeshare,"Washington, DC Metro",81556,7357,26,2,2020
2730,Capital Bikeshare,"Washington, DC Metro",68706,6400,27,2,2020
2731,Capital Bikeshare,"Washington, DC Metro",78719,6784,28,2,2020
2732,Capital Bikeshare,"Washington, DC Metro",49219,4032,29,2,2020
2733,Capital Bikeshare,"Washington, DC Metro",81319,5299,1,3,2020
2734,Capital Bikeshare,"Washington, DC Metro",99348,7623,2,3,2020
2735,Capital Bikeshare,"Washington, DC Metro",97202,7620,3,3,2020
2736,Capital Bikeshare,"Washington, DC Metro",118813,9094,4,3,2020
2737,Capital Bikeshare,"Washington, DC Metro",106612,8343,5,3,2020
2738,Capital Bikeshare,"Washington, DC Metro",82186,6914,6,3,2020
2739,Capital Bikeshare,"Washington, DC Metro",94175,6123,7,3,2020
2740,Capital Bikeshare,"Washington, DC Metro",146394,7410,8,3,2020
2741,Capital Bikeshare,"Washington, DC Metro",152026,9718,9,3,2020
2742,Capital Bikeshare,"Washington, DC Metro",116675,8667,10,3,2020
2743,Capital Bikeshare,"Washington, DC Metro",109136,8479,11,3,2020
2744,Capital Bikeshare,"Washington, DC Metro",105667,7886,12,3,2020
2745,Capital Bikeshare,"Washington, DC Metro",112336,7157,13,3,2020
2746,Capital Bikeshare,"Washington, DC Metro",122145,5924,14,3,2020
2747,Capital Bikeshare,"Washington, DC Metro",58570,3325,15,3,2020
2748,Capital Bikeshare,"Washington, DC Metro",57414,3917,16,3,2020
2749,Capital Bikeshare,"Washington, DC Metro",72268,3868,17,3,2020
2750,Capital Bikeshare,"Washington, DC Metro",70567,3786,18,3,2020
2751,Capital Bikeshare,"Washington, DC Metro",98963,4493,19,3,2020
2752,Capital Bikeshare,"Washington, DC Metro",107799,4702,20,3,2020
2753,Capital Bikeshare,"Washington, DC Metro",136062,5083,21,3,2020
2754,Capital Bikeshare,"Washington, DC Metro",110137,4321,22,3,2020
2755,Capital Bikeshare,"Washington, DC Metro",15476,1055,23,3,2020
2756,Capital Bikeshare,"Washington, DC Metro",50637,2652,24,3,2020
2757,Capital Bikeshare,"Washington, DC Metro",13836,938,25,3,2020
2758,Capital Bikeshare,"Washington, DC Metro",58050,2777,26,3,2020
2759,Capital Bikeshare,"Washington, DC Metro",68742,3121,27,3,2020
2760,Capital Bikeshare,"Washington, DC Metro",49366,2265,28,3,2020
2761,Capital Bikeshare,"Washington, DC Metro",106124,4056,29,3,2020
2762,Capital Bikeshare,"Washington, DC Metro",60829,2863,30,3,2020
2763,Capital Bikeshare,"Washington, DC Metro",24228,1487,31,3,2020
2764,Capital Bikeshare,"Washington, DC Metro",29172,1714,1,4,2020
2765,Capital Bikeshare,"Washington, DC Metro",38819,2024,2,4,2020
2766,Capital Bikeshare,"Washington, DC Metro",49210,2417,3,4,2020
2767,Capital Bikeshare,"Washington, DC Metro",78171,3018,4,4,2020
2768,Capital Bikeshare,"Washington, DC Metro",111867,4200,5,4,2020
2769,Capital Bikeshare,"Washington, DC Metro",59392,2754,6,4,2020
2770,Capital Bikeshare,"Washington, DC Metro",36208,1914,7,4,2020
2771,Capital Bikeshare,"Washington, DC Metro",73447,3067,8,4,2020
2772,Capital Bikeshare,"Washington, DC Metro",34742,1850,9,4,2020
2773,Capital Bikeshare,"Washington, DC Metro",26476,1555,10,4,2020
2774,Capital Bikeshare,"Washington, DC Metro",100310,3865,11,4,2020
2775,Capital Bikeshare,"Washington, DC Metro",81469,3103,12,4,2020
2776,Capital Bikeshare,"Washington, DC Metro",34065,1671,13,4,2020
2777,Capital Bikeshare,"Washington, DC Metro",40398,2029,14,4,2020
2778,Capital Bikeshare,"Washington, DC Metro",44089,2211,15,4,2020
2779,Capital Bikeshare,"Washington, DC Metro",38520,2011,16,4,2020
2780,Capital Bikeshare,"Washington, DC Metro",40611,2093,17,4,2020
2781,Capital Bikeshare,"Washington, DC Metro",58228,2513,18,4,2020
2782,Capital Bikeshare,"Washington, DC Metro",122718,4395,19,4,2020
2783,Capital Bikeshare,"Washington, DC Metro",47407,2248,20,4,2020
2784,Capital Bikeshare,"Washington, DC Metro",35116,1844,21,4,2020
2785,Capital Bikeshare,"Washington, DC Metro",56350,2644,22,4,2020
2786,Capital Bikeshare,"Washington, DC Metro",21265,1242,23,4,2020
2787,Capital Bikeshare,"Washington, DC Metro",32008,1766,24,4,2020
2788,Capital Bikeshare,"Washington, DC Metro",120345,4438,25,4,2020
2789,Capital Bikeshare,"Washington, DC Metro",36918,1746,26,4,2020
2790,Capital Bikeshare,"Washington, DC Metro",38890,1986,27,4,2020
2791,Capital Bikeshare,"Washington, DC Metro",27603,1631,28,4,2020
2792,Capital Bikeshare,"Washington, DC Metro",84662,3577,29,4,2020
2793,Capital Bikeshare,"Washington, DC Metro",11424,763,30,4,2020
2794,Capital Bikeshare,"Washington, DC Metro",61139,2865,1,5,2020
2795,Capital Bikeshare,"Washington, DC Metro",256460,8261,2,5,2020
2796,Capital Bikeshare,"Washington, DC Metro",92410,3502,3,5,2020
2797,Capital Bikeshare,"Washington, DC Metro",90705,3563,4,5,2020
2798,Capital Bikeshare,"Washington, DC Metro",46369,2288,5,5,2020
2799,Capital Bikeshare,"Washington, DC Metro",22723,1347,6,5,2020
2800,Capital Bikeshare,"Washington, DC Metro",93737,3771,7,5,2020
2801,Capital Bikeshare,"Washington, DC Metro",29296,1754,8,5,2020
2802,Capital Bikeshare,"Washington, DC Metro",61709,2807,9,5,2020
2803,Capital Bikeshare,"Washington, DC Metro",153243,5453,10,5,2020
2804,Capital Bikeshare,"Washington, DC Metro",42758,2177,11,5,2020
2805,Capital Bikeshare,"Washington, DC Metro",60872,2910,12,5,2020
2806,Capital Bikeshare,"Washington, DC Metro",93801,3911,13,5,2020
2807,Capital Bikeshare,"Washington, DC Metro",78110,3479,14,5,2020
2808,Capital Bikeshare,"Washington, DC Metro",145867,5437,15,5,2020
2809,Capital Bikeshare,"Washington, DC Metro",249086,8335,16,5,2020
2810,Capital Bikeshare,"Washington, DC Metro",144064,5301,17,5,2020
2811,Capital Bikeshare,"Washington, DC Metro",60855,2836,18,5,2020
2812,Capital Bikeshare,"Washington, DC Metro",64962,3089,19,5,2020
2813,Capital Bikeshare,"Washington, DC Metro",71706,3279,20,5,2020
2814,Capital Bikeshare,"Washington, DC Metro",82631,3591,21,5,2020
2815,Capital Bikeshare,"Washington, DC Metro",64389,2918,22,5,2020
2816,Capital Bikeshare,"Washington, DC Metro",251172,8433,23,5,2020
2817,Capital Bikeshare,"Washington, DC Metro",171791,5968,24,5,2020
2818,Capital Bikeshare,"Washington, DC Metro",250269,8268,25,5,2020
2819,Capital Bikeshare,"Washington, DC Metro",119173,4671,26,5,2020
2820,Capital Bikeshare,"Washington, DC Metro",111435,4588,27,5,2020
2821,Capital Bikeshare,"Washington, DC Metro",74883,3347,28,5,2020
2822,Capital Bikeshare,"Washington, DC Metro",120627,5288,29,5,2020
2823,Capital Bikeshare,"Washington, DC Metro",284318,9920,30,5,2020
2824,Capital Bikeshare,"Washington, DC Metro",210890,7151,31,5,2020
2825,Capital Bikeshare,"Washington, DC Metro",113467,4729,1,6,2020
2826,Capital Bikeshare,"Washington, DC Metro",119900,5061,2,6,2020
2827,Capital Bikeshare,"Washington, DC Metro",152555,6144,3,6,2020
2828,Capital Bikeshare,"Washington, DC Metro",109111,4917,4,6,2020
2829,Capital Bikeshare,"Washington, DC Metro",104455,4804,5,6,2020
2830,Capital Bikeshare,"Washington, DC Metro",386425,14236,6,6,2020
2831,Capital Bikeshare,"Washington, DC Metro",289035,9958,7,6,2020
2832,Capital Bikeshare,"Washington, DC Metro",168351,6613,8,6,2020
2833,Capital Bikeshare,"Washington, DC Metro",158002,6423,9,6,2020
2834,Capital Bikeshare,"Washington, DC Metro",117633,5227,10,6,2020
2835,Capital Bikeshare,"Washington, DC Metro",95006,4503,11,6,2020
2836,Capital Bikeshare,"Washington, DC Metro",161517,7052,12,6,2020
2837,Capital Bikeshare,"Washington, DC Metro",319257,11314,13,6,2020
2838,Capital Bikeshare,"Washington, DC Metro",275085,9702,14,6,2020
2839,Capital Bikeshare,"Washington, DC Metro",132637,5773,15,6,2020
2840,Capital Bikeshare,"Washington, DC Metro",132332,5978,16,6,2020
2841,Capital Bikeshare,"Washington, DC Metro",49251,2805,17,6,2020
2842,Capital Bikeshare,"Washington, DC Metro",118325,5588,18,6,2020
2843,Capital Bikeshare,"Washington, DC Metro",153740,6956,19,6,2020
2844,Capital Bikeshare,"Washington, DC Metro",144770,5989,20,6,2020
2845,Capital Bikeshare,"Washington, DC Metro",230258,8591,21,6,2020
2846,Capital Bikeshare,"Washington, DC Metro",94933,4817,22,6,2020
2847,Capital Bikeshare,"Washington, DC Metro",124335,5956,23,6,2020
2848,Capital Bikeshare,"Washington, DC Metro",153712,7126,24,6,2020
2849,Capital Bikeshare,"Washington, DC Metro",115987,5855,25,6,2020
2850,Capital Bikeshare,"Washington, DC Metro",167107,7729,26,6,2020
2851,Capital Bikeshare,"Washington, DC Metro",211061,8605,27,6,2020
2852,Capital Bikeshare,"Washington, DC Metro",207999,8191,28,6,2020
2853,Capital Bikeshare,"Washington, DC Metro",125487,6136,29,6,2020
2854,Capital Bikeshare,"Washington, DC Metro",131727,6441,30,6,2020
2855,Capital Bikeshare,"Washington, DC Metro",130317,6204,1,7,2020
2856,Capital Bikeshare,"Washington, DC Metro",148355,7122,2,7,2020
2857,Capital Bikeshare,"Washington, DC Metro",197501,8087,3,7,2020
2858,Capital Bikeshare,"Washington, DC Metro",283678,10419,4,7,2020
2859,Capital Bikeshare,"Washington, DC Metro",169645,6804,5,7,2020
2860,Capital Bikeshare,"Washington, DC Metro",90420,4831,6,7,2020
2861,Capital Bikeshare,"Washington, DC Metro",105755,5562,7,7,2020
2862,Capital Bikeshare,"Washington, DC Metro",129852,6433,8,7,2020
2863,Capital Bikeshare,"Washington, DC Metro",125559,6385,9,7,2020
2864,Capital Bikeshare,"Washington, DC Metro",140546,7117,10,7,2020
2865,Capital Bikeshare,"Washington, DC Metro",227842,9559,11,7,2020
2866,Capital Bikeshare,"Washington, DC Metro",198752,8240,12,7,2020
2867,Capital Bikeshare,"Washington, DC Metro",129107,6366,13,7,2020
2868,Capital Bikeshare,"Washington, DC Metro",131681,6741,14,7,2020
2869,Capital Bikeshare,"Washington, DC Metro",134221,6814,15,7,2020
2870,Capital Bikeshare,"Washington, DC Metro",137866,7056,16,7,2020
2871,Capital Bikeshare,"Washington, DC Metro",144941,7393,17,7,2020
2872,Capital Bikeshare,"Washington, DC Metro",220037,9220,18,7,2020
2873,Capital Bikeshare,"Washington, DC Metro",173035,7468,19,7,2020
2874,Capital Bikeshare,"Washington, DC Metro",92176,5174,20,7,2020
2875,Capital Bikeshare,"Washington, DC Metro",96585,5379,21,7,2020
2876,Capital Bikeshare,"Washington, DC Metro",72090,4156,22,7,2020
2877,Capital Bikeshare,"Washington, DC Metro",110655,5987,23,7,2020
2878,Capital Bikeshare,"Washington, DC Metro",127747,6590,24,7,2020
2879,Capital Bikeshare,"Washington, DC Metro",250454,10204,25,7,2020
2880,Capital Bikeshare,"Washington, DC Metro",186313,7933,26,7,2020
2881,Capital Bikeshare,"Washington, DC Metro",120794,6462,27,7,2020
2882,Capital Bikeshare,"Washington, DC Metro",121280,6577,28,7,2020
2883,Capital Bikeshare,"Washington, DC Metro",135805,7004,29,7,2020
2884,Capital Bikeshare,"Washington, DC Metro",101661,5861,30,7,2020
2885,Capital Bikeshare,"Washington, DC Metro",103320,5549,31,7,2020
2886,Capital Bikeshare,"Washington, DC Metro",236238,10114,1,8,2020
2887,Capital Bikeshare,"Washington, DC Metro",204812,8506,2,8,2020
2888,Capital Bikeshare,"Washington, DC Metro",77632,4344,3,8,2020
2889,Capital Bikeshare,"Washington, DC Metro",101528,5163,4,8,2020
2890,Capital Bikeshare,"Washington, DC Metro",150585,7663,5,8,2020
2891,Capital Bikeshare,"Washington, DC Metro",98197,5528,6,8,2020
2892,Capital Bikeshare,"Washington, DC Metro",143621,7235,7,8,2020
2893,Capital Bikeshare,"Washington, DC Metro",262672,10713,8,8,2020
2894,Capital Bikeshare,"Washington, DC Metro",209862,8562,9,8,2020
2895,Capital Bikeshare,"Washington, DC Metro",113376,6033,10,8,2020
2896,Capital Bikeshare,"Washington, DC Metro",125642,6623,11,8,2020
2897,Capital Bikeshare,"Washington, DC Metro",102474,5514,12,8,2020
2898,Capital Bikeshare,"Washington, DC Metro",96660,5194,13,8,2020
2899,Capital Bikeshare,"Washington, DC Metro",141670,7365,14,8,2020
2900,Capital Bikeshare,"Washington, DC Metro",185380,8248,15,8,2020
2901,Capital Bikeshare,"Washington, DC Metro",146597,6459,16,8,2020
2902,Capital Bikeshare,"Washington, DC Metro",110537,5641,17,8,2020
2903,Capital Bikeshare,"Washington, DC Metro",147635,7420,18,8,2020
2904,Capital Bikeshare,"Washington, DC Metro",123190,6480,19,8,2020
2905,Capital Bikeshare,"Washington, DC Metro",146816,7527,20,8,2020
2906,Capital Bikeshare,"Washington, DC Metro",153932,7839,21,8,2020
2907,Capital Bikeshare,"Washington, DC Metro",225484,9725,22,8,2020
2908,Capital Bikeshare,"Washington, DC Metro",218888,8989,23,8,2020
2909,Capital Bikeshare,"Washington, DC Metro",108619,5945,24,8,2020
2910,Capital Bikeshare,"Washington, DC Metro",105178,6083,25,8,2020
2911,Capital Bikeshare,"Washington, DC Metro",140554,7385,26,8,2020
2912,Capital Bikeshare,"Washington, DC Metro",148144,7595,27,8,2020
2913,Capital Bikeshare,"Washington, DC Metro",211688,9202,28,8,2020
2914,Capital Bikeshare,"Washington, DC Metro",165614,7254,29,8,2020
2915,Capital Bikeshare,"Washington, DC Metro",268660,10704,30,8,2020
2916,Capital Bikeshare,"Washington, DC Metro",54922,3521,31,8,2020
2917,Capital Bikeshare,"Washington, DC Metro",137,8,1,9,2020
2918,CoGo,CoGo,469,46,2,1,2019
